SMILES	MaxAbsEStateIndex	MaxEStateIndex	MinAbsEStateIndex	MinEStateIndex	qed	SPS	MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BCUT2D_MWHI	BCUT2D_MWLOW	BCUT2D_CHGHI	BCUT2D_CHGLO	BCUT2D_LOGPHI	BCUT2D_LOGPLOW	BCUT2D_MRHI	BCUT2D_MRLOW	AvgIpc	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAmideBonds	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumAtomStereoCenters	NumBridgeheadAtoms	NumHAcceptors	NumHDonors	NumHeteroatoms	NumHeterocycles	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	NumSpiroAtoms	NumUnspecifiedAtomStereoCenters	Phi	RingCount	MolLogP	MolMR	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea
C=C(C)C(COc1c2occc2cc2ccc(=O)oc12)OC(C)(C)C(O)COc1c2occc2cc2ccc(=O)oc12	11.970444140573488	11.970444140573488	0.012543812992496628	-1.1468257773788522	0.15494104661054303	13.619047619047619	572.5660000000004	544.3420000000004	572.168247096	216	0	0.33582557944727903	-0.48348234377131083	0.48348234377131083	0.33582557944727903	0.7857142857142857	1.2619047619047619	1.7619047619047619	16.565937984238563	10.00848434112018	2.338012818698776	-2.3451108877228912	2.3681812731717984	-2.462387024599349	6.004180275088706	-0.1403341594585911	3.6174937604282307	1.2156407172495325	2055.071877838545	29.595282880388783	23.17097178350988	23.17097178350988	20.102193970877337	13.255506457666673	13.255506457666673	10.628952007527461	10.628952007527461	7.128639624377518	7.128639624377518	4.7185533952680885	4.7185533952680885	-4.8	3467334365.4330754	27.373805619819862	10.551123489781327	5.060364501649452	237.83117938125957	36.985720004454244	25.421696704522443	22.33208056656897	11.49902366656781	0.0	11.251172638155975	0.0	9.589074368143644	0.0	0.0	6.578935683598497	62.7425185399108	33.677630994782405	18.1273768022618	36.985720004454244	43.876977424428155	0.0	0.0	0.0	38.580195185552164	13.213763929025836	94.0495497589384	0.0	11.49902366656781	20.724898545756073	0.0	11.49902366656781	0.0	36.12927491034683	4.736862953800049	0.0	20.771211599071872	100.46698086899582	0.0	43.876977424428155	0.0	134.62	29.060156224636266	14.69560176298435	0.0	35.87882787887813	27.511593242283347	10.772448428929591	24.659060128201332	45.03667987291831	12.13273413692322	6.578935683598497	31.879192609613533	40.504695322126985	0.0	23.903370518901163	14.041781052858342	-0.2761079762053913	0.4735171196099164	13.18099004556792	1.2276249888282615	9.027462261646134	0.0	0.25	42	1	10	0	0	0	0	2	4	6	2	0	10	1	10	4	10	0	0	0	0	2	6.87677151142832	6	5.950400000000006	155.27479999999971	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cc1ccc2cc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1	14.045743554053239	14.045743554053239	0.16556670844823662	-1.0320644615957772	0.2655134125544267	19.934782608695652	644.8820000000001	596.4980000000003	644.339627016	246	0	0.26174901217973495	-0.381428968331083	0.381428968331083	0.26174901217973495	0.9565217391304348	1.6956521739130435	2.4347826086956523	32.133534157886984	9.931706548330832	2.438129093173484	-2.3528736773180405	2.324377346746128	-2.6079828692561238	7.203872523294177	-0.132198354414683	3.7272998586933794	1.080792635823804	1487.5251511719637	31.93429988468537	27.023259995892982	27.839756576820708	22.364943644729713	17.122023901634726	17.93852048256245	13.655922367533769	14.739699324020593	10.177784850275179	11.274411182642956	7.307425502280894	8.363606455836202	-3.269999999999999	36415313135.02093	32.66230226118712	15.090896956499684	8.166022593078694	276.19423204890774	25.58713849666952	11.580766081531305	0.0	11.814359458703011	5.907179729351506	0.0	14.383611552215466	0.0	0.0	11.336785877934737	55.3062127250833	99.01985317617664	37.424018280246095	4.877147193701299	19.120474506015515	39.14446919692315	0.0	20.850275542869472	11.835812092322787	76.29189788755603	39.392789552676135	70.60135379324979	0.0	0.0	15.950365812018994	0.0	0.0	11.336785877934737	73.59500455311243	20.7467589448697	18.75954929201341	72.16516034457521	54.59730361615449	0.0	10.086144130933896	0.0	99.77000000000001	11.580766081531305	14.383611552215466	0.0	17.721539188054518	36.602274514553294	98.5039160448089	11.336785877934737	0.0	55.4546737473835	26.91664261133108	4.736862953800049	6.57623527123747	1.4466544402527282	44.43925024858845	10.436184390513748	1.094016103695114	0.486260488948393	17.13039706571791	7.630067388394137	7.67760126931871	0.0	0.5405405405405406	46	3	8	1	2	3	3	2	1	3	1	0	6	3	9	3	11	1	2	3	0	0	10.71529212577438	6	5.234620000000005	183.0205999999995	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CCN(CC)c1ccc2cc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1	14.181304040575263	14.181304040575263	0.16682899113909078	-1.0494611558106532	0.19736456361369845	19.24	701.9779999999997	646.5380000000001	701.39747624	270	0	0.26174902148658896	-0.381428968331083	0.381428968331083	0.26174902148658896	0.94	1.66	2.36	32.133534431063744	9.931708944856997	2.4384821957531275	-2.352873797897971	2.3342617253123508	-2.607982896124899	7.204183506773771	-0.1321983714238706	3.803707224331213	1.0901584755036604	1570.8091691801399	34.92586371624808	29.88468715376603	30.701183734693757	24.35163685217424	18.89229979379147	19.708796374719196	14.509061083891796	15.59283804037862	11.134455671184794	12.231082003552567	7.974344312554665	8.965378763581688	-3.4699999999999993	254329522822.95218	36.325204525339856	17.161991622858142	9.055353671714407	301.04889206230087	30.487048227519995	11.580766081531305	0.0	11.814359458703011	5.907179729351506	0.0	14.383611552215466	0.0	0.0	11.336785877934737	49.23984565662168	106.44650595263188	56.2009173667548	4.877147193701299	19.120474506015515	44.83185547160671	0.0	20.850275542869472	11.835812092322787	83.21563508724667	57.38221209535176	65.03790230155279	0.0	0.0	20.85027554286947	5.687386274683562	0.0	11.336785877934737	86.68451736493759	20.7467589448697	11.835812092322787	80.44918325225946	54.59730361615449	0.0	10.086144130933896	0.0	103.01	11.580766081531305	14.383611552215466	0.0	17.721539188054518	36.602274514553294	111.71736363962064	11.336785877934737	0.0	36.39820241076966	57.79676087848603	4.736862953800049	6.58188795587477	1.4583702376828114	47.18583139665655	10.49913075316192	1.070867094665423	0.47162346522290144	17.32484945628501	7.590887347106966	11.73321896001031	0.0	0.575	50	3	9	1	2	3	3	2	1	3	1	0	7	3	10	3	14	1	2	3	0	0	12.468257115249825	6	5.7724000000000055	201.84459999999942	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1)c1cc2ccc(C(F)(F)F)cc2s1	14.03110856782734	14.03110856782734	0.22757704987704774	-4.488656716682801	0.23027218115734918	19.816326530612244	698.8520000000008	653.4920000000004	698.31136158	264	0	0.4159603777181212	-0.381428968331083	0.4159603777181212	0.381428968331083	0.9387755102040817	1.653061224489796	2.3469387755102042	32.1335344636232	9.931703858444493	2.439636616042204	-2.3528736374066233	2.355663741125048	-2.6079828885940572	7.203899614028612	-0.13709658362042684	3.7592752854286813	1.0919278650485635	1593.8662435187562	34.434299884685366	27.65715341492068	28.473649995848405	23.5762685101349	17.43897061114857	18.255467192076296	13.865006301981586	14.94878325846841	10.349609568647125	11.446235901014907	7.376534488331242	8.373789876787677	-3.479999999999998	115063563751.86531	35.349712086932485	15.599904234270827	9.009366232736351	288.69083825768644	25.58713849666952	11.580766081531305	0.0	11.814359458703011	5.907179729351506	6.176298517443475	14.383611552215466	0.0	13.171245143024459	11.336785877934737	49.239845656621675	92.59903155325064	37.424018280246095	10.440598685398296	32.291719649039976	39.144469196923154	0.0	20.850275542869472	11.835812092322787	75.54445920530888	39.392789552676135	70.60135379324979	0.0	0.0	15.950365812018994	13.171245143024459	0.0	11.336785877934737	73.59500455311243	26.923057462313174	11.835812092322787	72.16516034457521	54.59730361615449	0.0	10.086144130933896	0.0	99.77000000000001	35.13487554937479	27.554856695239927	0.0	10.784326923052806	47.72917749794728	100.40593439087459	6.06636706846161	6.06636706846161	30.33183534230805	20.850275542869472	4.736862953800049	45.64287964492673	0.9627655513638395	43.979945966223816	9.568529870085285	-1.1034536619889357	-0.14323018620539008	13.608663432781476	2.2948031639508155	5.355762885529029	0.0	0.5405405405405406	49	3	8	1	2	3	3	2	1	3	1	0	6	3	12	3	11	1	2	3	0	0	11.254124964595768	6	5.9450000000000065	183.2855999999995	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	3	0	0	0	1	0	0	0	0	3	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
COc1ccc2cc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1	14.068069082060584	14.068069082060584	0.17614312836531587	-1.0580829801142957	0.2543124229835274	19.680851063829788	660.8809999999999	612.4970000000003	660.334541636	252	0	0.26174902978831727	-0.4967145000041533	0.4967145000041533	0.26174902978831727	0.9787234042553191	1.7234042553191489	2.4468085106382977	32.13353424383395	9.931711623981549	2.4382531462122223	-2.352873595031493	2.331218593919327	-2.607982843327774	7.2040034520592515	-0.132198362365989	3.761386330695623	1.0829551631836964	1507.4294519357434	32.64140666587192	27.431508286356845	28.24800486728457	22.9029484471905	17.23439633733052	18.050892918258242	13.51839850397159	14.602175460458415	10.229449823549478	11.326076155917253	7.307504501680497	8.293946847470515	-3.4699999999999993	62874948978.67649	33.43172994125369	15.619163867282856	8.52439468171583	281.3077772784146	30.324001450469567	17.330277914815213	0.0	11.814359458703011	5.907179729351506	0.0	14.383611552215466	0.0	0.0	11.336785877934737	43.173478588160066	98.66539862171224	37.424018280246095	11.986944734978833	23.85733745981556	39.14446919692315	0.0	20.850275542869472	11.835812092322787	69.36816068786541	46.502587093953665	65.03790230155279	0.0	5.749511833283905	20.68722876581904	0.0	5.749511833283905	11.336785877934737	80.70480209438998	20.7467589448697	11.835812092322787	66.6017088528782	54.59730361615449	0.0	10.086144130933896	0.0	109.0	11.580766081531305	14.383611552215466	0.0	17.721539188054518	36.602274514553294	98.68997638639581	11.336785877934737	7.109797541277533	54.59730361615449	20.850275542869472	9.473725907600098	11.81140345190191	1.3820248106230986	44.46181132024642	10.335305159765742	-0.08624764573567112	1.1422373699451318	16.617043231123684	7.52708258379075	5.606280410726768	1.6197259742788306	0.5405405405405406	47	3	9	1	2	3	3	2	1	3	1	0	7	3	10	3	12	1	2	3	0	0	11.110120602535916	6	4.934800000000004	184.8355999999995	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(-c4ccc5c(c4)OCO5)n3)cc21	12.54292004861723	12.54292004861723	0.03356573577803723	-0.09035040611745204	0.6066941801137901	22.066666666666666	403.4420000000002	382.27400000000017	403.164439532	152	0	0.2526834464599823	-0.4535950382925331	0.4535950382925331	0.2526834464599823	1.0666666666666667	2.0	2.9	16.69673154261231	9.74247964989026	2.418027659012274	-2.4000265608203737	2.3796749407937186	-2.541013197705094	5.981413415861591	0.09152872047841189	3.4503488645071654	1.3994303724699626	1149.4248167806022	20.131181265251033	16.325914364648547	16.325914364648547	14.717076599188873	10.177454940272519	10.177454940272519	8.048553968710289	8.048553968710289	6.214542424264003	6.214542424264003	4.638518355521542	4.638518355521542	-3.3899999999999997	21278991.51718859	17.466868063708667	6.564196356298176	2.675199905436672	172.58442829539112	25.09128163655997	0.0	17.323428164567737	6.792942306099827	5.907179729351506	0.0	4.794537184071822	9.967957041894417	0.0	0.0	0.0	49.718234994072645	35.95872633938046	16.95130748139392	14.268263091671919	5.907179729351506	0.0	25.585512770854287	0.0	18.2566337152488	26.427211523837553	47.78605840046658	0.0	34.274735645961655	20.10730311561276	0.0	11.49902366656781	0.0	47.28632681603069	5.41499046939678	0.0	28.893559916469297	36.52867891392113	0.0	22.775711979393844	0.0	101.16000000000001	0.0	4.794537184071822	0.0	18.115112504848113	23.6821242288934	54.32590336720345	0.0	6.196843571613076	30.33183534230805	20.60153424990708	14.457704428547306	10.854468534745411	0.0	25.253215943407398	6.54932153075482	4.056107093989264	1.9816856053482974	9.438919950528271	3.866040650187267	2.7502406910392674	0.0	0.3181818181818182	30	3	8	0	3	3	1	1	2	3	1	0	6	3	8	5	2	0	1	1	1	1	3.8218650566579133	6	2.232	109.49260000000001	0	0	0	0	0	3	1	0	0	0	1	1	0	0	0	2	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[C@H](CSN=O)C(=O)N1CCC[C@@H]1C(=O)O	11.871574074074072	11.871574074074072	0.20736111111111066	-0.9590597967582088	0.5797157471133115	21.8125	246.28799999999995	232.17599999999996	246.067427928	90	0	0.32591458613386093	-0.47971213674723123	0.47971213674723123	0.32591458613386093	1.625	2.3125	2.875	32.17188635147905	10.135881002444197	2.351367122880744	-2.23699003879042	2.211448183951216	-2.4293570223158696	7.974381188280424	-0.1489061539428003	2.73054242319513	2.579025770404799	297.23357270441835	12.129392033067417	8.95776161148077	9.774258192408496	7.574586062669973	5.054909167299722	5.997407808159459	3.799245229654268	4.539848651234749	2.6197495886600803	3.374230042499013	1.783825439350688	2.2108672800396567	-1.11	4363.406792265818	12.957159167226324	5.833625081234877	2.94148632286601	97.48328793218431	10.006437125691184	6.041840829147961	0.0	5.907179729351506	0.0	5.969305287951849	4.794537184071822	4.794537184071822	0.0	4.907065243988282	6.923737199690624	12.841643245852019	34.74562721350636	0.0	14.69560176298435	23.82440798368455	0.0	4.899909730850478	10.500094234465804	25.807221274690605	12.297610012659364	4.907065243988282	0.0	0.0	0.0	0.0	0.0	11.947922966381196	40.222372984801865	9.589074368143644	10.824971290149676	19.765380445542643	4.582188188304411	0.0	0.0	0.0	87.04	12.011146117099809	14.496139612131927	0.0	11.8250857755129	25.139253258511385	11.947922966381196	4.899909730850478	6.923737199690624	0.0	4.582188188304411	5.106527394840706	2.6184144305870496	0.7874697656840512	34.06399507642563	8.922786517384731	0.0	-1.242169207189048	-0.7044997165532882	1.223578199798438	2.1637582671957674	0.0	0.7777777777777778	16	1	6	0	1	1	1	0	0	0	2	0	5	1	7	1	5	0	1	1	0	0	4.7242005437177435	1	1.1127	59.787800000000026	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O	11.704907407407408	11.704907407407408	0.09268518518518487	-0.900727513227513	0.6816110954453929	23.571428571428573	217.28999999999996	202.16999999999996	217.07726434	80	0	0.3259145860914331	-0.47971213674728536	0.47971213674728536	0.3259145860914331	1.6428571428571428	2.2857142857142856	2.7857142857142856	32.11686699590184	10.135926661315228	2.3471252196712458	-2.2353733934608373	2.19691512108389	-2.4282597911862833	7.797957932444182	-0.14890273792197728	2.6330332327029877	2.6669696816932777	244.21156588239836	10.71517847069432	8.141265030553043	9.03569222155296	6.574586062669973	4.717313427051637	5.349768959085313	3.611517704699083	3.9766660763691934	2.5163706404931974	3.064093197998364	1.6483971476775872	1.8045824050203527	-0.71	1627.2145378104465	11.365244544770505	4.682872740708367	2.2038686868817217	88.68513507536183	10.006437125691184	6.041840829147961	0.0	5.907179729351506	0.0	5.969305287951849	4.794537184071822	4.794537184071822	12.628789148012991	0.0	6.923737199690624	12.841643245852019	18.215516058820757	0.0	14.69560176298435	24.505274165316344	0.0	4.899909730850478	5.917906046161393	25.807221274690605	12.297610012659364	0.0	0.0	0.0	0.0	0.0	0.0	12.628789148012991	40.222372984801865	9.589074368143644	5.917906046161393	19.765380445542643	0.0	0.0	0.0	0.0	57.61	12.011146117099809	9.589074368143644	0.0	11.8250857755129	18.718431635585375	6.4208216229260096	4.899909730850478	6.923737199690624	0.0	12.628789148012991	5.106527394840706	0.0	4.033962112622827	23.980813492063493	8.874048091458805	0.0	-0.7294542076089692	-0.6205246913580249	1.3495663265306121	2.3338110985134795	0.0	0.7777777777777778	14	1	4	0	1	1	1	0	0	0	2	0	3	2	5	1	3	0	1	1	0	0	3.801570990727877	1	0.6279000000000001	55.38780000000003	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCC(=O)N1CCC[C@H]1C(=O)O	11.066527777777779	11.066527777777779	0.10736111111111102	-0.9358333333333333	0.5604518631285453	22.75	172.184	160.08799999999997	172.084792244	68	0	0.3259152933651951	-0.4797121327885796	0.4797121327885796	0.3259152933651951	1.5833333333333333	2.25	2.75	16.368898858504323	10.20563504515228	2.323609163725018	-2.195943391379155	2.1622394153977083	-2.4281550236259664	5.847345330810351	-0.1471972616579888	2.502224689941513	2.6337263881693076	204.8281692721282	9.137828201504695	6.694051435053085	6.694051435053085	5.663902460147015	3.8886136478436333	3.8886136478436333	2.787520969039839	2.787520969039839	2.032826586294271	2.032826586294271	1.4392098875071875	1.4392098875071875	-1.1	640.5695206250273	8.991743119266056	3.5321787306878076	1.5549648666050788	70.1400748801796	15.74010460285337	6.041840829147961	0.0	5.907179729351506	0.0	5.969305287951849	4.794537184071822	4.794537184071822	0.0	0.0	0.0	12.841643245852019	6.544756405912575	6.544756405912575	14.69560176298435	11.876485017303356	0.0	4.899909730850478	5.733667477162185	18.88348407499998	13.08951281182515	0.0	0.0	0.0	5.733667477162185	0.0	0.0	0.0	41.01427578396765	9.589074368143644	0.0	12.841643245852019	0.0	0.0	0.0	0.0	83.63000000000001	12.011146117099809	9.589074368143644	0.0	12.45193613526408	12.965578028838586	6.4208216229260096	4.899909730850478	0.0	0.0	0.0	10.84019487200289	0.0	0.0	22.999835600907033	8.693362622826909	5.130088813303099	-1.2137037037037033	-0.651805555555556	1.2954166666666667	0.41347222222222246	0.0	0.7142857142857143	12	3	5	0	1	1	1	0	0	0	1	0	3	2	5	1	2	0	1	1	0	0	2.646703649806667	1	-0.9792999999999998	41.42520000000001	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O	11.704907407407408	11.704907407407408	0.09268518518518487	-0.900727513227513	0.6816110954453929	23.571428571428573	217.28999999999996	202.16999999999996	217.07726434	80	0	0.3259145860914331	-0.47971213674728536	0.47971213674728536	0.3259145860914331	1.6428571428571428	2.2857142857142856	2.7857142857142856	32.11686699590184	10.135926661315228	2.3471252196712458	-2.2353733934608373	2.19691512108389	-2.4282597911862833	7.797957932444182	-0.14890273792197728	2.6330332327029877	2.6669696816932777	244.21156588239836	10.71517847069432	8.141265030553043	9.03569222155296	6.574586062669973	4.717313427051637	5.349768959085313	3.611517704699083	3.9766660763691934	2.5163706404931974	3.064093197998364	1.6483971476775872	1.8045824050203527	-0.71	1627.2145378104465	11.365244544770505	4.682872740708367	2.2038686868817217	88.68513507536183	10.006437125691184	6.041840829147961	0.0	5.907179729351506	0.0	5.969305287951849	4.794537184071822	4.794537184071822	12.628789148012991	0.0	6.923737199690624	12.841643245852019	18.215516058820757	0.0	14.69560176298435	24.505274165316344	0.0	4.899909730850478	5.917906046161393	25.807221274690605	12.297610012659364	0.0	0.0	0.0	0.0	0.0	0.0	12.628789148012991	40.222372984801865	9.589074368143644	5.917906046161393	19.765380445542643	0.0	0.0	0.0	0.0	57.61	12.011146117099809	9.589074368143644	0.0	11.8250857755129	18.718431635585375	6.4208216229260096	4.899909730850478	6.923737199690624	0.0	12.628789148012991	5.106527394840706	0.0	4.033962112622827	23.980813492063493	8.874048091458805	0.0	-0.7294542076089692	-0.6205246913580249	1.3495663265306121	2.3338110985134795	0.0	0.7777777777777778	14	1	4	0	1	1	1	0	0	0	2	0	3	2	5	1	3	0	1	1	0	0	3.801570990727877	1	0.6279000000000001	55.38780000000003	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	12.057986732217813	12.057986732217813	0.12776033154962962	-0.9682326081836119	0.3969489405129481	16.82857142857143	471.6850000000001	430.3570000000003	471.31372955200004	186	0	0.11748153071975148	-0.3884207348813768	0.3884207348813768	0.11748153071975148	0.7714285714285715	1.2857142857142858	1.7714285714285714	16.28564134772964	9.717898248378168	2.409044862101433	-2.4208459536155207	2.4153439941016526	-2.4406330950082267	5.3684522236120875	-0.014607319844010917	2.8894284854414654	1.317281345957648	992.9311441153958	24.89069428924487	21.528992561839726	21.528992561839726	16.780860207396294	13.12531853622071	13.12531853622071	11.144381434592226	11.144381434592226	7.719571089142092	7.719571089142092	5.477087555206358	5.477087555206358	-2.459999999999999	75685458.59337491	25.62749040845494	11.07416336780592	6.033378319378883	210.99725115424363	15.11296452053189	5.601050810983688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.70035055753445	78.90425819178792	0.0	6.103966387748303	10.213054789681411	0.0	0.0	4.899909730850478	5.917906046161393	63.57450575890468	19.634269217737724	107.18294492525057	0.0	0.0	0.0	0.0	0.0	0.0	34.747233738269614	11.016041280380467	5.917906046161393	74.81227044531221	84.92913895846256	0.0	0.0	0.0	43.7	11.70501719873199	10.213054789681411	0.0	11.332896515558172	0.0	62.007910184532754	5.563451491696996	0.0	36.39820241076966	74.20205787761525	0.0	0.0	0.0	2.488420781893004	22.75094411367704	3.4144192715415436	0.1763621978840091	28.702069451425807	3.2342193976758367	9.566898119236093	0.0	0.4375	35	2	3	0	1	1	0	3	0	3	1	0	3	2	3	1	8	0	1	1	0	1	8.108657585431693	4	6.445800000000008	144.38259999999983	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
